id_department,department_name,terrain_area,old_antenna,new_antenna_type
27,Santander,1056000,4,b
19,Magdalena,1084400,12,c
8,Caqueta,1986400,7,a
8,Caqueta,1357800,9,a
20,Meta,1213600,29,b
3,Arauca,76600,1,b
27,Santander,1123400,11,d
15,Guainia,533200,22,c
14,Cundinamarca,1356200,14,a
2,Antioquia,1478600,5,b
28,Sucre,502000,7,e
23,Putumayo,1759600,26,a
30,Valle del Cauca,1692400,8,b
28,Sucre,1939000,11,a
21,Narino,612200,20,b
8,Caqueta,1962000,27,b
7,Caldas,798000,26,a
19,Magdalena,1042200,12,d
5,Bolivar,478400,25,b
20,Meta,1211600,22,d
12,Choco,400200,2,d
29,Tolima,1387200,20,e
28,Sucre,399600,16,d
13,Cordoba,1739000,17,c
9,Casanare,1199800,22,e
32,Vichada,1262400,7,a
2,Antioquia,1132000,16,b
21,Narino,280600,22,e
13,Cordoba,144600,30,e
1,Amazonas,1790800,2,a
30,Valle del Cauca,392600,18,e
8,Caqueta,1424600,26,b
27,Santander,981800,20,a
5,Bolivar,1019200,20,a
11,Cesar,1866600,12,a
17,Huila,1108600,11,c
5,Bolivar,1070600,20,c
30,Valle del Cauca,847200,19,c
26,San Andres y Providencia,885000,30,c
2,Antioquia,1488600,20,c
31,Vaupes,1118600,27,a
29,Tolima,1773000,4,b
18,La Guajira,200600,22,d
9,Casanare,890800,16,c
25,Risaralda,768000,7,e
19,Magdalena,607200,10,a
15,Guainia,698600,6,c
26,San Andres y Providencia,234600,8,e
5,Bolivar,1902400,4,d
20,Meta,768400,0,d
14,Cundinamarca,1128600,15,b
3,Arauca,1611800,11,a
31,Vaupes,1435000,27,c
22,Norte de Santander,58600,14,d
22,Norte de Santander,1909200,23,c
26,San Andres y Providencia,1003600,27,c
11,Cesar,1221400,4,a
21,Narino,870000,22,e
11,Cesar,122400,7,c
4,Atlantico,1383200,2,c
13,Cordoba,1214800,0,b
13,Cordoba,1535800,13,a
27,Santander,482000,18,e
3,Arauca,335200,0,b
27,Santander,33000,16,c
27,Santander,1773200,2,b
15,Guainia,707800,16,a
12,Choco,1151000,7,a
7,Caldas,325000,16,d
28,Sucre,1509000,13,a
1,Amazonas,635200,14,a
28,Sucre,1192600,30,a
30,Valle del Cauca,942200,19,c
13,Cordoba,1200200,21,a
3,Arauca,961400,6,e
18,La Guajira,203000,11,b
23,Putumayo,1662400,26,a
8,Caqueta,1352400,4,d
11,Cesar,1453800,7,d
16,Guaviare,170000,13,c
20,Meta,1579800,27,c
8,Caqueta,1325000,3,d
4,Atlantico,1146600,20,b
29,Tolima,540000,15,d
12,Choco,740400,27,d
25,Risaralda,1769200,28,a
15,Guainia,436600,19,a
4,Atlantico,1363800,8,a
22,Norte de Santander,519800,0,e
4,Atlantico,1112000,0,c
17,Huila,1832400,14,d
4,Atlantico,317800,19,d
28,Sucre,410400,2,b
23,Putumayo,1556000,17,c
2,Antioquia,1902000,5,c
6,Boyaca,335600,29,d
32,Vichada,459000,9,a
9,Casanare,1660600,25,b
22,Norte de Santander,592800,8,a
24,Quindio,1223000,8,b
20,Meta,527600,5,c
4,Atlantico,1644200,5,b
3,Arauca,1774800,20,d
4,Atlantico,424400,19,c
20,Meta,1359400,25,a
32,Vichada,801800,6,d
21,Narino,303400,10,e
28,Sucre,1457400,25,d
13,Cordoba,1772000,27,a
3,Arauca,1907000,7,a
27,Santander,830200,23,b
17,Huila,1389800,10,b
6,Boyaca,1505400,16,b
4,Atlantico,1682400,28,d
29,Tolima,414400,17,c
27,Santander,718200,1,a
29,Tolima,458400,16,c
4,Atlantico,1981000,30,b
32,Vichada,1114400,29,e
26,San Andres y Providencia,138400,27,d
20,Meta,346000,30,e
28,Sucre,1521200,23,e
28,Sucre,635200,26,c
2,Antioquia,1223600,7,a
23,Putumayo,134400,8,e
7,Caldas,460400,3,e
31,Vaupes,1466800,18,a
27,Santander,1060600,24,c
3,Arauca,7800,4,e
7,Caldas,640000,12,b
1,Amazonas,143800,11,c
23,Putumayo,1476400,1,d
9,Casanare,388400,0,d
19,Magdalena,606800,17,e
1,Amazonas,1563600,18,d
22,Norte de Santander,1254200,14,b
26,San Andres y Providencia,1400000,12,c
32,Vichada,1097600,21,a
18,La Guajira,1508200,20,a
25,Risaralda,1960400,25,c
10,Cauca,1744800,29,a
9,Casanare,958600,24,e
3,Arauca,351600,1,b
1,Amazonas,1822800,6,b
3,Arauca,1577600,14,c
4,Atlantico,467200,13,c
13,Cordoba,756200,12,c
17,Huila,1700400,2,e
24,Quindio,476000,9,e
15,Guainia,1944800,25,d
26,San Andres y Providencia,1563800,24,c
15,Guainia,260200,15,b
16,Guaviare,1332800,28,d
20,Meta,795400,19,a
8,Caqueta,1081800,8,d
2,Antioquia,300600,10,a
24,Quindio,811000,19,c
30,Valle del Cauca,1765600,25,d
6,Boyaca,1194600,28,d
1,Amazonas,1202800,28,a
26,San Andres y Providencia,521600,3,b
8,Caqueta,122800,27,c
16,Guaviare,1239800,21,c
32,Vichada,1463600,7,a
11,Cesar,1907200,15,d
31,Vaupes,76400,24,d
2,Antioquia,422000,12,b
7,Caldas,1118000,24,c
19,Magdalena,1362600,26,c
8,Caqueta,263000,28,d
14,Cundinamarca,1303400,5,c
16,Guaviare,454000,3,c
32,Vichada,1221400,15,e
29,Tolima,1432200,0,d
14,Cundinamarca,818600,0,e
32,Vichada,1710400,18,c
20,Meta,1823600,9,c
25,Risaralda,698000,24,b
27,Santander,1118000,9,d
5,Bolivar,1874400,19,a
10,Cauca,1597600,20,b
19,Magdalena,1152800,5,b
4,Atlantico,1262600,14,d
28,Sucre,476000,27,e
5,Bolivar,1868000,10,e
20,Meta,1721000,17,d
1,Amazonas,1785000,23,e
26,San Andres y Providencia,899200,10,d
14,Cundinamarca,1640200,4,d
28,Sucre,696000,29,e
2,Antioquia,1287400,23,a
13,Cordoba,483600,25,b
31,Vaupes,508600,27,c
24,Quindio,745000,23,b
2,Antioquia,527600,3,b
9,Casanare,1332800,24,b
24,Quindio,1635400,18,c
11,Cesar,267200,1,c
12,Choco,1539200,0,e
5,Bolivar,795000,17,b
10,Cauca,1890800,25,d
7,Caldas,939000,19,a
30,Valle del Cauca,1353400,11,b
3,Arauca,54600,8,a
25,Risaralda,1592800,10,d
18,La Guajira,302200,7,b
22,Norte de Santander,457600,5,d
25,Risaralda,777200,29,e
4,Atlantico,873000,9,d
10,Cauca,1653000,9,b
14,Cundinamarca,409800,9,d
28,Sucre,435200,16,e
18,La Guajira,470000,3,e
18,La Guajira,6600,30,c
10,Cauca,1576800,9,c
13,Cordoba,642000,23,a
14,Cundinamarca,1107600,5,b
7,Caldas,603400,30,d
30,Valle del Cauca,1677000,0,c
17,Huila,600800,23,c
11,Cesar,116000,12,e
3,Arauca,291400,17,e
26,San Andres y Providencia,1660600,24,d
32,Vichada,640000,17,d
24,Quindio,606800,11,d
6,Boyaca,352000,6,b
3,Arauca,149200,13,a
30,Valle del Cauca,1249600,15,a
23,Putumayo,1699800,28,a
5,Bolivar,338800,9,d
1,Amazonas,1660800,26,c
18,La Guajira,513800,26,e
27,Santander,1307000,9,a
15,Guainia,859200,8,c
8,Caqueta,1907200,29,c
21,Narino,93800,4,c
27,Santander,1069600,0,b
25,Risaralda,1536800,7,b
10,Cauca,912200,18,a
11,Cesar,574200,26,a
27,Santander,917000,12,e
15,Guainia,856600,5,d
20,Meta,928400,24,c
14,Cundinamarca,1615600,21,b
17,Huila,414600,10,c
12,Choco,1898400,26,e
16,Guaviare,1960000,19,d
26,San Andres y Providencia,412000,18,b
4,Atlantico,976600,10,e
31,Vaupes,227600,7,b
13,Cordoba,1149400,0,d
1,Amazonas,1407200,23,c
27,Santander,554000,13,c
17,Huila,1200600,16,e
19,Magdalena,1004200,15,a
12,Choco,906400,22,d
21,Narino,602400,12,d
3,Arauca,1635200,26,d
30,Valle del Cauca,969000,13,c
16,Guaviare,360200,16,a
18,La Guajira,1288400,28,e
10,Cauca,1633000,15,d
9,Casanare,499600,1,d
31,Vaupes,906200,23,b
6,Boyaca,1596400,10,a
32,Vichada,1885200,0,c
1,Amazonas,821600,9,d
11,Cesar,637800,23,e
31,Vaupes,1672200,14,b
4,Atlantico,1434600,8,d
26,San Andres y Providencia,1504800,10,c
2,Antioquia,1040000,20,c
19,Magdalena,160000,15,b
21,Narino,1336000,16,e
32,Vichada,1142800,7,b
14,Cundinamarca,133600,3,c
4,Atlantico,1120600,30,e
14,Cundinamarca,1939400,21,e
11,Cesar,1443600,27,d
21,Narino,1365000,6,a
23,Putumayo,747600,30,b
3,Arauca,1740400,21,a
19,Magdalena,1939600,3,d
27,Santander,888800,11,a
8,Caqueta,1550800,2,e
13,Cordoba,828400,17,c
18,La Guajira,1670400,7,e
11,Cesar,1641000,19,e
6,Boyaca,1144400,20,b
31,Vaupes,193400,14,c
1,Amazonas,18200,6,b
31,Vaupes,335400,4,e
23,Putumayo,263200,1,b
17,Huila,982800,6,d
9,Casanare,1232200,22,d
18,La Guajira,1399800,9,c
14,Cundinamarca,807600,3,a
5,Bolivar,371000,18,b
32,Vichada,1753000,1,a
12,Choco,1331200,20,a
18,La Guajira,493000,20,b
8,Caqueta,228400,14,e
11,Cesar,1625000,14,d
12,Choco,952600,3,a
29,Tolima,1238800,19,e
8,Caqueta,368600,26,c
15,Guainia,1850000,3,d
14,Cundinamarca,1831600,20,e
18,La Guajira,27800,10,c
10,Cauca,1759600,10,e
17,Huila,1821800,24,a
8,Caqueta,1169000,21,d
32,Vichada,482600,22,a
30,Valle del Cauca,20800,1,c
30,Valle del Cauca,1619400,30,e
21,Narino,257200,16,c
12,Choco,1101400,13,b
6,Boyaca,1632000,14,e
13,Cordoba,1291400,25,a
2,Antioquia,1321800,12,c
21,Narino,1506200,0,a
24,Quindio,1353600,3,b
15,Guainia,317800,11,e
21,Narino,34800,17,c
25,Risaralda,1610400,4,a
11,Cesar,1562800,1,e
27,Santander,106600,7,c
31,Vaupes,612000,20,c
25,Risaralda,1586800,13,b
23,Putumayo,1632400,25,a
24,Quindio,1791200,21,c
17,Huila,965600,26,d
4,Atlantico,1138200,3,a
20,Meta,901000,5,c
24,Quindio,631400,14,e
27,Santander,768600,7,a
21,Narino,1092000,26,d
19,Magdalena,1589600,0,d
20,Meta,1986800,18,e
31,Vaupes,395600,24,c
16,Guaviare,403600,13,d
2,Antioquia,1486800,1,e
20,Meta,1778400,22,d
13,Cordoba,1119800,27,b
32,Vichada,84200,21,c
32,Vichada,994000,22,d
11,Cesar,9800,0,a
31,Vaupes,519200,23,d
3,Arauca,1759200,13,b
31,Vaupes,443000,16,d
17,Huila,1256600,1,c
13,Cordoba,1360800,22,c
30,Valle del Cauca,366600,16,c
3,Arauca,1580400,17,b
28,Sucre,1254400,3,d
27,Santander,139800,21,b
25,Risaralda,1836200,30,b
3,Arauca,580200,19,a
2,Antioquia,1055800,21,c
6,Boyaca,837800,9,c
14,Cundinamarca,1840200,23,b
18,La Guajira,643200,2,c
13,Cordoba,1421400,18,a
19,Magdalena,871200,13,e
5,Bolivar,1769400,27,e
28,Sucre,391600,30,b
1,Amazonas,455800,29,d
28,Sucre,1892000,23,d
27,Santander,1091800,0,a
25,Risaralda,1195400,10,a
1,Amazonas,1944000,22,c
19,Magdalena,93800,6,b
11,Cesar,995400,15,a
7,Caldas,986600,29,b
18,La Guajira,1652600,6,d
3,Arauca,1452000,10,e
16,Guaviare,953800,11,d
31,Vaupes,313400,28,d
11,Cesar,1959400,20,d
30,Valle del Cauca,1517400,30,c
2,Antioquia,715800,12,a
15,Guainia,950400,19,e
25,Risaralda,796200,19,e
17,Huila,192200,9,e
14,Cundinamarca,152600,3,a
15,Guainia,1035600,27,c
8,Caqueta,1031000,12,b
12,Choco,1065600,27,d
22,Norte de Santander,965000,20,d
13,Cordoba,673200,5,d
2,Antioquia,1427000,23,d
32,Vichada,584200,22,a
12,Choco,1696800,29,e
25,Risaralda,963800,20,b
26,San Andres y Providencia,1344000,17,b
10,Cauca,1176000,23,a
14,Cundinamarca,819400,12,d
12,Choco,364200,30,d
26,San Andres y Providencia,953800,26,e
7,Caldas,135400,14,c
5,Bolivar,516800,5,a
8,Caqueta,1143800,24,d
8,Caqueta,1221800,6,c
24,Quindio,1474400,25,e
24,Quindio,1924800,20,c
14,Cundinamarca,1822000,30,d
23,Putumayo,993200,18,c
14,Cundinamarca,1098600,23,d
14,Cundinamarca,890800,8,a
1,Amazonas,225200,7,d
25,Risaralda,1633400,20,c
16,Guaviare,1497600,27,a
3,Arauca,175600,23,e
31,Vaupes,531800,2,b
7,Caldas,513800,16,d
31,Vaupes,1346200,17,d
21,Narino,805200,10,b
15,Guainia,1458200,16,c
13,Cordoba,359000,24,b
5,Bolivar,1838200,22,a
27,Santander,1659600,1,a
3,Arauca,1018800,2,a
1,Amazonas,1768600,20,b
1,Amazonas,1887400,18,b
6,Boyaca,1867800,11,e
2,Antioquia,725200,6,a
30,Valle del Cauca,22400,27,e
17,Huila,70600,24,a
27,Santander,245200,21,d
7,Caldas,1197400,15,e
2,Antioquia,735800,18,a
16,Guaviare,1157000,27,a
10,Cauca,936800,1,c
7,Caldas,181200,4,d
32,Vichada,108800,29,b
6,Boyaca,1498000,4,c
14,Cundinamarca,295800,3,e
23,Putumayo,1564200,9,e
9,Casanare,718000,14,e
3,Arauca,1583800,0,a
11,Cesar,1739000,13,e
1,Amazonas,1013400,16,d
2,Antioquia,393200,12,b
18,La Guajira,635800,29,a
24,Quindio,1964800,23,a
9,Casanare,1432600,28,c
24,Quindio,151200,27,e
23,Putumayo,1150800,19,b
32,Vichada,981800,22,a
19,Magdalena,373000,23,d
6,Boyaca,575600,12,d
8,Caqueta,947600,6,b
5,Bolivar,1027400,0,a
17,Huila,1087000,18,e
12,Choco,945400,4,a
6,Boyaca,1039600,9,d
2,Antioquia,1135600,5,d
19,Magdalena,562600,6,e
14,Cundinamarca,1134800,14,d
22,Norte de Santander,1081600,25,e
20,Meta,1368200,7,d
30,Valle del Cauca,469000,23,d
32,Vichada,866600,27,e
1,Amazonas,1997200,11,a
8,Caqueta,182400,14,a
31,Vaupes,308000,16,c
25,Risaralda,1638400,24,a
30,Valle del Cauca,1337800,2,e
8,Caqueta,1927800,8,d
19,Magdalena,296200,25,b
19,Magdalena,872400,21,e
27,Santander,795800,30,d
17,Huila,1909200,2,b
14,Cundinamarca,582800,23,b
18,La Guajira,542600,28,a
14,Cundinamarca,1270400,12,e
16,Guaviare,1835600,11,b
21,Narino,1675000,26,c
6,Boyaca,1294800,10,d
27,Santander,777600,8,d
17,Huila,1062600,19,a
23,Putumayo,123400,17,d
26,San Andres y Providencia,1935800,7,c
6,Boyaca,1987400,29,d
22,Norte de Santander,1086200,27,e
32,Vichada,1933200,28,e
5,Bolivar,895600,5,a
19,Magdalena,131600,5,a
3,Arauca,1595400,3,c
26,San Andres y Providencia,1809000,18,e
28,Sucre,1579000,9,a
15,Guainia,141000,2,e
23,Putumayo,1881000,21,a
28,Sucre,1028800,18,b
7,Caldas,1736000,6,b
28,Sucre,1969600,26,d
24,Quindio,1922400,24,e
1,Amazonas,1772000,0,d
32,Vichada,44600,17,d
2,Antioquia,235200,9,d
31,Vaupes,1596600,24,d
23,Putumayo,1498800,30,a
15,Guainia,963200,9,a
23,Putumayo,136600,23,d
14,Cundinamarca,781400,12,d
8,Caqueta,1814000,23,b
4,Atlantico,2600,15,c
26,San Andres y Providencia,864200,14,c
15,Guainia,924200,9,e
2,Antioquia,1910800,29,b
3,Arauca,1389800,17,d
5,Bolivar,73600,9,a
8,Caqueta,1985200,21,a
10,Cauca,510800,14,b
19,Magdalena,925000,3,e
20,Meta,1953000,18,c
25,Risaralda,167200,1,d
32,Vichada,1420400,29,e
28,Sucre,166600,10,d
23,Putumayo,544800,4,b
16,Guaviare,917400,20,b
8,Caqueta,372800,26,e
10,Cauca,521600,6,e
6,Boyaca,1560800,6,b
15,Guainia,1754800,5,e
24,Quindio,117200,8,d
1,Amazonas,1329200,15,d
10,Cauca,1210800,24,c
1,Amazonas,820200,7,c
16,Guaviare,1052000,15,e
28,Sucre,1817800,5,e
12,Choco,628200,15,a
18,La Guajira,1855600,22,d
13,Cordoba,1595200,26,d
21,Narino,1058800,22,e
17,Huila,1472400,11,e
29,Tolima,810200,11,e
16,Guaviare,1137800,16,e
3,Arauca,405000,22,b
19,Magdalena,1687400,30,c
15,Guainia,508600,14,e
9,Casanare,1276000,30,e
15,Guainia,892000,8,e
25,Risaralda,348800,4,d
20,Meta,1502800,28,e
25,Risaralda,127600,11,c
21,Narino,1448200,25,d
26,San Andres y Providencia,1612200,10,a
32,Vichada,1378200,24,a
26,San Andres y Providencia,148600,4,c
19,Magdalena,204200,27,d
7,Caldas,1509000,6,e
16,Guaviare,136800,24,b
11,Cesar,1471200,6,d
21,Narino,1575600,13,b
6,Boyaca,900000,14,a
32,Vichada,1896200,4,c
22,Norte de Santander,1879000,3,d
13,Cordoba,662400,11,b
11,Cesar,1020800,12,a
1,Amazonas,623200,5,a
13,Cordoba,1848200,25,b
19,Magdalena,14200,30,a
4,Atlantico,121400,26,e
10,Cauca,375800,25,d
14,Cundinamarca,151400,24,a
20,Meta,749400,13,b
21,Narino,1053600,11,a
11,Cesar,583200,30,e
28,Sucre,1819400,26,e
20,Meta,1920600,17,e
13,Cordoba,586400,20,d
25,Risaralda,770800,13,d
30,Valle del Cauca,101600,11,a
8,Caqueta,1308400,15,b
4,Atlantico,729800,26,c
14,Cundinamarca,328400,30,d
2,Antioquia,1380600,13,a
15,Guainia,581200,27,b
13,Cordoba,939400,3,d
31,Vaupes,976400,21,b
32,Vichada,841800,2,b
12,Choco,1544800,3,a
7,Caldas,1308000,24,e
23,Putumayo,310000,15,b
14,Cundinamarca,442000,1,b
24,Quindio,1216600,25,d
25,Risaralda,1702400,15,d
26,San Andres y Providencia,163000,16,a
6,Boyaca,282400,23,c
1,Amazonas,1016000,10,e
12,Choco,821400,30,e
14,Cundinamarca,1212400,14,c
26,San Andres y Providencia,791600,4,e
32,Vichada,1227400,9,a
8,Caqueta,714400,23,e
23,Putumayo,368800,17,b
26,San Andres y Providencia,1659200,17,b
30,Valle del Cauca,1963800,14,d
10,Cauca,374800,8,b
28,Sucre,227600,12,a
6,Boyaca,1018800,20,a
12,Choco,791400,9,a
12,Choco,483600,13,d
32,Vichada,498400,2,e
23,Putumayo,266200,26,b
6,Boyaca,992000,1,e
3,Arauca,832200,4,b
27,Santander,1068200,12,b
28,Sucre,353800,25,d
7,Caldas,1648000,19,a
2,Antioquia,674200,22,c
9,Casanare,1497800,29,c
23,Putumayo,1406200,0,b
25,Risaralda,1507000,10,e
15,Guainia,1197200,13,a
9,Casanare,712600,9,c
3,Arauca,1418400,26,b
7,Caldas,1079200,5,d
16,Guaviare,1899800,11,c
23,Putumayo,913800,22,b
16,Guaviare,1348000,0,d
13,Cordoba,1955800,10,c
20,Meta,1449800,23,a
6,Boyaca,208600,7,b
23,Putumayo,925600,26,b
8,Caqueta,1752000,3,d
15,Guainia,306800,8,d
7,Caldas,229800,0,c
17,Huila,1176800,9,c
12,Choco,177600,7,e
10,Cauca,1592000,7,d
16,Guaviare,526800,25,e
24,Quindio,313400,6,b
29,Tolima,746800,7,a
13,Cordoba,234200,0,a
14,Cundinamarca,463000,30,b
16,Guaviare,1169800,24,c
26,San Andres y Providencia,366800,29,e
16,Guaviare,552400,17,c
14,Cundinamarca,1813800,8,b
11,Cesar,633800,20,b
11,Cesar,1755400,8,d
24,Quindio,1151400,29,d
18,La Guajira,52800,3,e
25,Risaralda,1501800,19,b
30,Valle del Cauca,1588800,26,a
2,Antioquia,711400,7,d
32,Vichada,1512600,4,d
12,Choco,943400,20,d
10,Cauca,768600,25,c
13,Cordoba,214600,9,a
20,Meta,1520000,10,c
4,Atlantico,1556600,23,a
21,Narino,1578600,4,d
25,Risaralda,261800,16,c
21,Narino,1536600,5,b
5,Bolivar,1637400,18,b
13,Cordoba,861400,23,d
25,Risaralda,1836400,22,a
5,Bolivar,629800,24,b
19,Magdalena,1171400,20,e
28,Sucre,341800,0,d
15,Guainia,389600,22,d
21,Narino,1351600,17,c
13,Cordoba,436400,22,a
10,Cauca,514200,19,a
10,Cauca,920400,10,d
8,Caqueta,83000,4,b
23,Putumayo,1252800,15,b
11,Cesar,1754200,23,a
13,Cordoba,800800,29,e
15,Guainia,1458600,14,b
4,Atlantico,271600,21,a
11,Cesar,1641000,15,d
9,Casanare,648600,3,d
23,Putumayo,1729600,3,c
19,Magdalena,1838800,25,d
16,Guaviare,363800,15,d
13,Cordoba,564400,5,d
28,Sucre,1566200,20,b
28,Sucre,601800,24,a
9,Casanare,1205800,0,d
18,La Guajira,1875000,13,a
20,Meta,212400,9,c
16,Guaviare,933000,8,e
4,Atlantico,736800,17,b
26,San Andres y Providencia,1266600,28,b
14,Cundinamarca,411200,23,d
25,Risaralda,1617600,23,d
6,Boyaca,676200,16,c
15,Guainia,429800,9,c
8,Caqueta,855800,17,e
23,Putumayo,1819200,21,d
21,Narino,1432400,16,c
9,Casanare,47600,11,c
28,Sucre,407000,21,a
20,Meta,101000,1,b
7,Caldas,428000,13,d
23,Putumayo,1568600,16,b
26,San Andres y Providencia,266800,5,e
19,Magdalena,1380600,7,b
18,La Guajira,1516000,14,e
20,Meta,1436200,6,a
7,Caldas,1003800,17,d
20,Meta,638600,21,d
27,Santander,1109400,0,d
9,Casanare,601000,13,c
8,Caqueta,187400,23,d
32,Vichada,1985000,11,a
9,Casanare,593600,16,a
24,Quindio,1918000,14,d
16,Guaviare,333200,18,b
12,Choco,603000,17,a
11,Cesar,951400,30,c
31,Vaupes,1085200,3,e
2,Antioquia,1177400,16,b
32,Vichada,944400,0,a
29,Tolima,101400,27,c
24,Quindio,516000,30,b
23,Putumayo,1217200,1,a
6,Boyaca,1569600,27,e
23,Putumayo,973200,19,b
30,Valle del Cauca,579800,29,e
12,Choco,1575000,27,d
32,Vichada,1724600,0,c
24,Quindio,1315600,10,a
31,Vaupes,234600,25,a
17,Huila,1975400,0,e
32,Vichada,343000,26,e
4,Atlantico,783800,12,d
24,Quindio,307800,4,d
16,Guaviare,778600,1,b
21,Narino,652000,30,a
9,Casanare,500000,24,b
3,Arauca,264400,30,e
31,Vaupes,1891600,10,e
4,Atlantico,1739000,27,c
2,Antioquia,1805000,12,b
31,Vaupes,1816400,20,a
16,Guaviare,920000,25,a
9,Casanare,986800,1,c
13,Cordoba,1742200,28,d
22,Norte de Santander,1162400,0,b
26,San Andres y Providencia,601200,9,b
14,Cundinamarca,1869400,28,d
24,Quindio,1666400,5,a
7,Caldas,1733600,28,a
32,Vichada,1728800,14,b
16,Guaviare,1336000,15,b
28,Sucre,334600,14,e
26,San Andres y Providencia,1732800,30,c
25,Risaralda,276200,18,c
28,Sucre,372400,21,e
29,Tolima,380400,30,d
3,Arauca,323400,2,d
31,Vaupes,1387800,4,a
28,Sucre,1937600,18,e
17,Huila,143600,28,b
8,Caqueta,283200,17,c
4,Atlantico,76800,22,e
3,Arauca,1896000,16,c
8,Caqueta,1539400,30,e
22,Norte de Santander,1510400,29,d
6,Boyaca,788000,12,b
11,Cesar,560600,20,e
17,Huila,1347800,29,e
19,Magdalena,857000,1,a
13,Cordoba,1789200,29,d
28,Sucre,1874200,9,a
25,Risaralda,296800,5,d
20,Meta,1394800,11,c
1,Amazonas,1130600,15,d
15,Guainia,1518000,12,e
6,Boyaca,226400,0,e
28,Sucre,1719000,0,d
17,Huila,1457200,1,c
7,Caldas,1128200,7,e
31,Vaupes,1865000,1,d
32,Vichada,1274800,29,d
22,Norte de Santander,1379600,23,d
10,Cauca,809800,8,a
12,Choco,1385200,18,d
18,La Guajira,360200,17,a
18,La Guajira,1205400,26,e
9,Casanare,1498800,29,c
14,Cundinamarca,1185400,7,c
27,Santander,579200,5,e
7,Caldas,305800,5,a
32,Vichada,900200,17,c
23,Putumayo,959600,19,b
4,Atlantico,765200,11,b
24,Quindio,1666800,1,d
3,Arauca,1417400,16,c
31,Vaupes,1225200,10,a
23,Putumayo,1151200,11,e
28,Sucre,267600,0,d
26,San Andres y Providencia,1470000,4,b
8,Caqueta,873000,1,d
16,Guaviare,798400,5,e
5,Bolivar,476200,0,a
8,Caqueta,988800,27,a
4,Atlantico,1799800,19,a
23,Putumayo,312200,5,e
27,Santander,1984600,9,c
13,Cordoba,516400,21,b
16,Guaviare,1799600,16,a
26,San Andres y Providencia,973800,30,c
32,Vichada,582000,30,e
13,Cordoba,513400,9,b
15,Guainia,232800,6,e
12,Choco,1414600,23,e
14,Cundinamarca,1882400,15,d
2,Antioquia,297400,9,b
16,Guaviare,80600,24,a
4,Atlantico,1315000,23,b
18,La Guajira,691600,10,a
20,Meta,400000,22,e
3,Arauca,241400,3,a
29,Tolima,1406800,22,e
4,Atlantico,1894600,15,c
1,Amazonas,887600,3,c
2,Antioquia,1463400,24,c
12,Choco,602400,0,b
13,Cordoba,1876200,8,b
29,Tolima,1535000,9,c
19,Magdalena,1690400,5,b
29,Tolima,1981800,15,a
15,Guainia,1558400,30,d
16,Guaviare,1226000,13,b
15,Guainia,1507800,1,e
29,Tolima,1692600,23,d
3,Arauca,243600,28,a
29,Tolima,964600,8,b
12,Choco,1350200,27,c
14,Cundinamarca,949000,10,c
23,Putumayo,801200,14,d
1,Amazonas,14000,24,b
4,Atlantico,27000,23,b
24,Quindio,1069600,18,e
21,Narino,1187800,15,b
32,Vichada,400600,9,d
23,Putumayo,377800,19,a
19,Magdalena,572600,21,d
29,Tolima,995000,27,c
5,Bolivar,1373800,24,d
5,Bolivar,1399600,30,a
19,Magdalena,1862000,2,b
16,Guaviare,1804200,16,b
32,Vichada,135200,10,a
23,Putumayo,667800,25,b
11,Cesar,1453800,27,d
3,Arauca,1731200,26,a
8,Caqueta,475600,10,b
20,Meta,1506000,25,b
13,Cordoba,951000,8,c
27,Santander,464400,14,e
9,Casanare,1132800,0,e
31,Vaupes,476800,10,b
3,Arauca,1511600,28,a
5,Bolivar,1749200,13,a
28,Sucre,1252400,15,b
28,Sucre,534000,26,e
14,Cundinamarca,801200,19,d
24,Quindio,968600,19,c
14,Cundinamarca,288400,28,b
28,Sucre,922800,30,a
7,Caldas,1513000,19,a
14,Cundinamarca,129000,9,d
32,Vichada,694600,13,e
2,Antioquia,950000,1,a
29,Tolima,1861600,27,a
1,Amazonas,325600,7,d
7,Caldas,1209800,12,b
17,Huila,220600,30,e
19,Magdalena,1170800,11,d
15,Guainia,1831000,17,c
12,Choco,11800,28,e
31,Vaupes,1027200,29,d
32,Vichada,1663400,11,c
32,Vichada,1961000,1,a
19,Magdalena,1163200,16,e
1,Amazonas,129400,3,a
22,Norte de Santander,44000,1,e
27,Santander,836400,0,b
28,Sucre,739600,15,c
12,Choco,215600,21,e
32,Vichada,1060600,11,e
5,Bolivar,1756800,21,b
25,Risaralda,1251000,2,e
18,La Guajira,1929800,10,e
19,Magdalena,339800,24,b
14,Cundinamarca,530000,13,c
6,Boyaca,82200,3,e
10,Cauca,1231400,0,a
17,Huila,1782400,6,c
7,Caldas,1382400,0,c
32,Vichada,1134400,11,b
26,San Andres y Providencia,433000,6,a
2,Antioquia,903800,15,e
25,Risaralda,64200,26,e
20,Meta,756800,16,a
2,Antioquia,942200,25,a
26,San Andres y Providencia,1100800,11,a
15,Guainia,1974400,29,b
32,Vichada,652200,28,e
24,Quindio,61400,23,b
5,Bolivar,1111600,11,e
11,Cesar,1121400,8,d
31,Vaupes,1537200,3,a
23,Putumayo,228200,11,d
12,Choco,1393000,18,d
28,Sucre,894200,1,b
10,Cauca,1712400,25,b
16,Guaviare,1688000,29,b
30,Valle del Cauca,1458800,24,a
18,La Guajira,690200,5,a
14,Cundinamarca,1066000,15,e
